date,temperature,phase voltage,line voltage,harmonic voltage,current,reactive power,frequency,power factor,label
2021-01-12 07:50:00,35.1875,135.0,233.81666880000003,2.7050782,103.55,18584.4,59.89891179999999,0.8956709999999999,0
2021-01-12 08:00:00,35.4375,134.6499968,233.2333344,2.7441406,105.7333328,18485.8,59.8886285,0.9009344,0
2021-01-12 08:10:00,36.125,134.9249984,233.7166656,2.8352862,105.2583336,19355.6,59.90265239999999,0.8904091,0
2021-01-12 08:20:00,36.3125,134.7583344,233.4583328,2.7408854,103.6499984,19702.6,59.876488300000005,0.8822331999999999,0
2021-01-12 08:30:00,36.8125,135.22499839999998,234.1583328,2.7050782,105.1083336,20417.0,59.88303619999999,0.8766812999999999,0
2021-01-12 08:40:00,37.1875,134.0166656,232.1833344,2.6920573999999995,105.3083336,19471.8,59.9185494,0.8865832000000001,0
2021-01-12 08:50:00,37.625,133.775,231.7083312,2.7473958,105.6333336,19531.6,59.91012529999999,0.8867592999999999,0
2021-01-12 09:00:00,38.0,133.8833328,231.91666720000003,2.766927,107.4583328,19786.0,59.9157386,0.8886946,0
2021-01-12 09:10:00,38.75,133.86666559999998,231.875,2.7636718,105.4333344,19552.8,59.9129245,0.8858740999999999,0
2021-01-12 09:20:00,39.0,133.6749984,231.558336,2.7701822,103.925,19176.0,59.9091984,0.8863163000000001,0
2021-01-12 09:30:00,39.0625,133.92500160000003,231.98333440000005,2.7408854,97.59999919999998,19435.6,59.9166645,0.8669498000000001,0
2021-01-12 09:40:00,39.625,133.87499839999998,231.9249984,2.7050782,103.2416656,19258.6,59.91199329999999,0.8845845999999999,0
2021-01-12 09:50:00,39.8125,133.95,232.0583328,2.6920574000000004,106.6416672,19633.8,59.9185354,0.8879423999999998,0
2021-01-12 10:00:00,39.9375,134.4333328,232.8833344,2.607422000000001,105.0500008,19567.6,59.9372471,0.8862833999999999,0
2021-01-12 10:10:00,40.375,133.56666560000002,231.3916656,2.7115886,105.825,19360.6,59.9148016,0.8887438,0
2021-01-12 10:20:00,40.375,133.2833344,230.91666720000003,2.7115886,105.6833344,19558.6,59.9213447,0.8875944,0
2021-01-12 10:30:00,40.5625,133.8916672,231.96667040000003,2.708333400000001,108.0583336,20103.2,59.9353751,0.8850677000000001,0
2021-01-12 10:40:00,40.875,133.7833344,231.766664,2.6562502,108.6333336,20384.8,59.9288285,0.8832771000000001,0
2021-01-12 10:50:00,40.8125,133.64166559999998,231.5249968,2.6334638,108.4833336,19956.8,59.92602050000001,0.8855957999999999,0
2021-01-12 11:00:00,41.125,133.88333440000002,231.91666720000003,2.6399742,105.25000080000002,19601.6,59.91946959999999,0.8851397000000001,0
2021-01-12 11:10:00,40.9375,133.625,231.46666880000004,2.5130212,105.4416672,19818.2,59.9204057,0.8822296,0
2021-01-12 11:20:00,41.4375,134.0750016,232.2916656,2.5911462000000003,104.34166639999998,18725.0,59.9119888,0.8942439,0
2021-01-12 11:30:00,41.375,134.2000016,232.4833312,2.5944014,103.1666656,18039.6,59.9391174,0.9002115999999999,0
2021-01-12 11:40:00,41.625,133.1083344,230.5500016,2.7148438,97.9916664,17884.4,59.92695339999999,0.8869402,0
2021-01-12 11:50:00,41.625,133.44999839999997,231.1999984,2.7050782,102.2916664,18405.6,59.938182600000005,0.8916139999999999,0
2021-01-12 12:00:00,41.625,134.60833280000003,233.2249984,2.7278646,102.5166664,18152.0,59.9307036,0.8983343999999999,0
2021-01-12 12:10:00,41.9375,135.02499999999998,233.858336,2.6822918,104.475,18672.4,59.93630889999999,0.8962097,0
2021-01-12 12:20:00,41.8125,135.3749984,234.4916672,2.6660158,104.7166672,19324.6,59.947540100000005,0.8905721,0
2021-01-12 12:30:00,42.0625,134.60833440000002,233.191664,2.750651,100.9666672,18868.2,59.951287,0.8868022,0
2021-01-12 12:40:00,42.1875,133.8499984,231.85,2.7832029999999994,101.5749992,18404.2,59.92789369999999,0.8911538,0
2021-01-12 12:50:00,42.5,133.8416656,231.8916688,2.7571614,100.4083336,18347.6,59.9204202,0.8901494,0
2021-01-12 13:00:00,42.125,134.6083328,233.15,2.6204430000000003,100.9583328,18218.2,59.919481600000005,0.8939023,0
2021-01-12 13:10:00,42.1875,134.34166720000002,232.71666560000003,2.5813804,105.0000008,18249.8,59.9213434,0.9016795,0
2021-01-12 13:20:00,42.3125,134.0333328,232.1833328,2.7083334,104.025,18297.8,59.93537929999999,0.8986026,0
2021-01-12 13:30:00,42.0,133.9916688,232.1166656,2.7311198,105.34999919999998,18679.8,59.9185429,0.8961921,0
2021-01-12 13:40:00,42.25,133.8166672,231.7833328,2.701823,107.9500016,19134.4,59.927891,0.8967409999999999,0
2021-01-12 13:50:00,42.3125,134.34166720000002,232.70000160000004,2.701823,100.19166800000002,18964.8,59.92134059999999,0.8797194000000002,0
2021-01-12 14:00:00,42.375,134.30000160000003,232.6333328,2.7213542,103.2583336,18790.4,59.9222766,0.8906729999999999,0
2021-01-12 14:10:00,42.4375,134.475,232.9166672,2.7278646,108.52499919999998,19471.0,59.923214,0.8947229999999999,0
2021-01-12 14:20:00,42.125,134.7166656,233.3666672,2.7148438,105.45833360000002,19175.2,59.9194719,0.8913727999999999,0
2021-01-12 14:30:00,42.5625,135.05833280000002,233.925,2.669271,103.7000008,19374.8,59.92321969999999,0.8865803000000001,0
2021-01-12 14:40:00,42.8125,135.08333119999998,234.0416688,2.6920574000000004,104.2583336,19021.8,59.920411,0.8919995999999999,0
2021-01-12 14:50:00,42.8125,135.2666688,234.3083344,2.6757814,103.04166800000004,18779.8,59.9306968,0.8926959,0
